Employee ID,First Name,Last Name,Gender,State,City,Job Title,Education Level,Birth Date,Hire Date,salary,Actual Salary,Department,promotion_last_5years,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,Termination Date
E10170,David,Hopkins,Male,Texas,Dallas,Sales Representative,Bachelor's,11-08-1973,13-08-2021,low,44841,sales,0,0.81,0.99,4,259,5,0,1,
E10171,Jeffrey,Mccullough,Male,Illinois,Naperville,Account Manager,Bachelor's,10-02-1972,04-01-2017,low,44462,sales,1,0.41,0.46,2,160,3,0,1,
E10172,Angela,Morgan,Female,Illinois,Naperville,Account Manager,Bachelor's,07-03-1979,15-11-2019,low,35002,sales,0,0.11,0.78,7,278,4,0,1,
E10173,Kristi,Johnson,Male,Texas,Houston,Sales Representative,Bachelor's,12-04-1991,01-02-2021,low,35009,sales,0,0.1,0.88,6,284,4,0,1,
E10174,Carol,Nelson,Female,Texas,Austin,Sales Representative,Bachelor's,27-07-1989,04-08-2018,low,46549,sales,0,0.7,0.53,2,274,4,0,1,
E10175,Crystal,Reed,Female,Illinois,Naperville,Sales Representative,Bachelor's,20-01-1976,02-08-2024,low,38886,sales,0,0.54,0.74,4,164,2,0,1,
E10176,Ashley,Cunningham,Female,New York,Rochester,Sales Representative,Bachelor's,29-06-1998,22-06-2024,low,35979,sales,0,0.41,0.48,2,148,3,0,1,
E10177,Juan,Clark,Male,New York,Buffalo,Account Manager,Bachelor's,29-12-1968,03-03-2019,medium,51735,sales,0,0.38,0.5,2,140,3,0,1,
E10178,Rodney,Campos,Female,New York,Rochester,Sales Representative,Bachelor's,14-05-1984,07-04-2023,medium,73762,sales,0,0.37,0.51,2,127,3,0,1,
E10179,Russell,Torres,Female,California,San Francisco,Sales Director,Master's,11-06-2000,18-10-2021,medium,63220,sales,0,0.11,0.85,6,308,5,0,1,
E10180,Francisco,Russo,Female,Illinois,Chicago,Sales Representative,Bachelor's,08-03-1971,23-10-2023,medium,73892,sales,0,0.4,0.47,2,146,3,0,1,
E10181,John,Olson,Female,Illinois,Naperville,Financial Analyst,Master's,26-05-1992,29-12-2024,medium,52049,accounting,0,0.1,0.84,6,261,4,0,1,
E10182,Stephanie,Harris,Female,Texas,Houston,Financial Analyst,Master's,22-07-1980,21-08-2016,medium,56811,accounting,0,0.89,0.99,5,257,5,0,1,
E10183,Erica,Martinez,Female,Texas,Austin,Financial Analyst,Master's,21-10-1997,15-05-2021,medium,69108,accounting,0,0.11,0.8,6,285,4,0,1,
E10184,Jonathon,Harrison,Male,Texas,Dallas,HR Manager,Master's,17-11-1986,24-04-2023,medium,60322,hr,0,0.36,0.55,2,141,3,0,1,
E10185,Sheryl,Reed,Male,New York,New York City,HR Manager,Master's,01-08-2000,31-10-2018,medium,73089,hr,0,0.4,0.46,2,127,3,0,1,
E10186,William,Mckenzie,Female,Texas,Austin,HR Manager,Master's,09-06-1986,30-12-2023,medium,55909,hr,0,0.09,0.85,6,297,4,0,1,
E10187,Jessica,Cardenas,Female,Texas,Austin,HR Manager,Master's,05-12-1988,13-06-2020,medium,79017,hr,0,0.4,0.46,2,143,3,0,1,
E10188,Jason,Pope,Female,Illinois,Springfield,Software Engineer,Bachelor's,05-02-1970,13-07-2022,medium,72011,technical,0,0.37,0.55,2,152,3,0,1,
E10189,Paula,Gonzalez,Female,New York,Rochester,Data Scientist,Master's,01-09-1968,03-07-2021,high,106129,technical,0,0.44,0.51,2,156,3,0,1,
E10190,Joseph,Rangel,Male,Florida,Tampa,Tech Lead,Master's,06-04-1969,20-12-2022,low,37076,technical,0,0.09,0.8,7,283,5,0,1,
E10191,Gabriela,Woods,Female,Florida,Orlando,Data Scientist,Master's,07-08-1990,07-10-2024,medium,74373,technical,0,0.92,0.87,4,226,6,1,1,
E10192,Kyle,Estes,Female,Illinois,Naperville,Software Engineer,Bachelor's,12-09-1999,03-10-2018,medium,79962,technical,0,0.74,0.91,4,232,5,0,1,
E10193,Kenneth,Steele,Male,California,San Francisco,Software Engineer,Bachelor's,25-02-2000,15-01-2023,medium,57646,technical,0,0.09,0.82,6,249,4,0,1,
E10194,Alexander,Buck,Female,Illinois,Naperville,Data Scientist,Master's,12-03-1994,06-01-2021,medium,70398,technical,0,0.89,0.95,4,275,5,0,1,
E10195,Eddie,Hall,Male,New York,New York City,Data Scientist,Master's,05-04-1993,28-01-2025,low,35540,technical,0,0.09,0.8,6,304,4,0,1,
E10196,Erik,Smith,Female,Illinois,Chicago,Data Scientist,Master's,17-07-2001,03-02-2019,low,43539,technical,0,0.27,0.54,7,278,3,0,1,
E10197,Nicholas,Villarreal,Female,California,San Francisco,Software Engineer,Bachelor's,02-11-1971,20-08-2024,low,49510,technical,0,0.1,0.91,6,287,4,0,1,
E10198,Allison,Johnson,Female,California,Los Angeles,Software Engineer,Bachelor's,16-04-1998,17-10-2024,low,34471,technical,0,0.1,0.89,7,285,4,0,1,
E10199,Nathaniel,Stewart,Female,California,San Francisco,Technical Support,High School,24-05-1980,22-10-2016,low,30557,support,0,0.77,0.94,5,226,6,0,1,
E10200,Troy,Sanford,Female,New York,Buffalo,Technical Support,High School,21-08-1977,22-12-2018,low,34490,support,0,0.9,0.82,5,259,5,0,1,
E10201,Michael,Rios,Female,California,San Francisco,Customer Support,High School,22-04-1995,02-05-2017,low,45405,support,0,0.39,0.5,2,135,3,0,1,
E10202,Jennifer,Davis,Female,California,San Diego,Technical Support,High School,17-08-1998,10-09-2017,low,31381,support,0,0.76,1,5,219,5,0,1,
E10203,Michelle,Malone,Male,California,San Diego,Customer Support,High School,26-10-1972,18-05-2021,low,42375,support,0,0.1,0.93,6,256,4,0,1,
E10204,James,Novak,Male,California,San Francisco,Customer Support,High School,08-12-1996,10-08-2023,low,44385,support,0,0.87,0.9,5,254,6,0,1,
E10205,Cody,Stone,Male,Texas,Austin,Customer Support,High School,11-02-1979,16-01-2025,low,49861,support,0,0.38,0.5,2,153,3,0,1,
E10206,Charles,Shaw,Female,New York,Rochester,Technical Support,High School,17-08-1987,11-02-2020,low,41485,support,0,0.77,0.99,5,228,5,0,1,
E10207,Kristy,Taylor,Female,New York,New York City,Customer Support,High School,08-08-2002,10-01-2024,low,42916,support,0,0.78,0.87,4,228,5,0,1,
E10208,Virginia,Guzman,Male,Florida,Miami,Customer Support,High School,30-01-1979,23-02-2019,low,34640,support,0,0.44,0.5,2,128,3,0,1,
E10209,Joshua,Baird,Male,Texas,Houston,Customer Support,High School,07-09-1977,06-04-2022,low,30752,support,0,0.38,0.52,2,153,3,0,1,
E10210,Kristine,Hill,Male,Florida,Tampa,Data Scientist,Master's,22-09-1991,16-01-2020,low,32821,technical,0,0.43,0.46,2,156,3,0,1,
E10211,Allen,Burnett,Female,Illinois,Naperville,Tech Lead,Master's,10-02-1984,11-03-2017,low,42266,technical,0,0.39,0.5,4,294,3,0,1,02-12-2020
E10212,Donald,Ramirez,Female,California,San Francisco,Data Scientist,Master's,24-04-1966,13-09-2023,low,44331,technical,0,0.88,1,5,219,5,0,1,
E10213,Joanne,Ramirez,Male,Florida,Orlando,Operations Manager,Master's,03-05-1966,08-12-2017,low,35532,management,0,0.45,0.46,2,153,3,0,1,
E10214,Jason,Conley,Female,Florida,Miami,IT Support,High School,29-11-2002,17-05-2016,low,49470,IT,0,0.4,0.53,2,151,3,0,1,
E10215,Daniel,Martinez,Male,Texas,Houston,IT Support,High School,19-01-1987,23-05-2019,low,49677,IT,0,0.36,0.51,2,155,3,0,1,
E10216,Brian,Nash,Male,California,Los Angeles,IT Support,High School,24-11-1965,02-07-2021,low,37527,IT,0,0.36,0.48,2,158,3,0,1,
E10217,Joseph,Robertson,Female,New York,Buffalo,IT Support,High School,24-12-1973,20-09-2016,low,35167,IT,0,0.9,0.98,5,245,5,0,1,25-07-2022
E10218,Kevin,Kim,Female,Florida,Orlando,IT Support,High School,19-01-1968,20-10-2024,low,35076,IT,0,0.43,0.53,2,131,3,0,1,
E10219,Kelly,Taylor,Female,Texas,Houston,Product Manager,Master's,08-02-2002,24-09-2016,low,40622,product_mng,0,0.89,0.87,5,225,5,0,1,03-03-2020
E10220,Christina,Santiago,Male,Illinois,Chicago,Business Analyst,Master's,22-03-1979,12-01-2019,low,38099,product_mng,0,0.1,0.84,6,286,4,0,1,
E10221,Collin,Hunter,Female,California,Los Angeles,Product Manager,Master's,16-12-1985,26-10-2022,low,37718,product_mng,0,0.37,0.5,2,135,3,0,1,
E10222,Nicholas,Hamilton,Female,Illinois,Springfield,Business Analyst,Master's,07-07-1991,29-11-2023,low,31503,product_mng,0,0.37,0.51,2,153,3,0,1,
E10223,Lauren,Brown,Male,Florida,Miami,System Administrator,Bachelor's,24-12-1974,01-10-2017,low,34556,IT,0,0.87,0.9,5,252,5,0,1,
E10224,Tammy,Young,Male,California,San Diego,Accountant,Bachelor's,28-01-1989,20-06-2017,low,42802,accounting,0,0.4,0.56,2,149,3,0,1,
E10225,Aaron,Russell,Male,Illinois,Chicago,Accountant,Bachelor's,27-02-1997,06-11-2019,low,36182,accounting,0,0.9,0.97,4,258,5,0,1,
E10226,Todd,Moses,Male,Illinois,Chicago,Recruiter,Bachelor's,19-06-1976,17-11-2022,low,41224,hr,0,0.37,0.46,2,158,3,0,1,
E10227,Luis,Craig,Female,Florida,Miami,HR Manager,Master's,20-02-1993,14-07-2023,low,42545,hr,0,0.44,0.54,2,149,3,0,1,
E10228,Olivia,Clark,Male,Illinois,Springfield,HR Manager,Master's,31-10-1989,11-09-2018,low,33144,hr,0,0.85,0.95,5,236,5,0,1,
E10229,Mary,Miller,Female,California,Los Angeles,Marketing Coordinator,Bachelor's,24-10-1966,10-02-2024,low,46374,marketing,0,0.78,0.98,5,239,6,0,1,
E10230,Justin,Butler,Female,Illinois,Chicago,Marketing Manager,Master's,24-08-1986,17-03-2022,low,44779,marketing,0,0.42,0.47,2,159,3,0,1,
E10231,Heather,Harrell,Female,Illinois,Springfield,Account Manager,Bachelor's,09-01-2000,14-06-2024,low,44357,sales,0,0.92,0.99,5,255,6,0,1,
E10232,Laura,Massey,Female,Illinois,Naperville,Accountant,Bachelor's,06-07-1977,02-01-2018,low,45211,accounting,0,0.11,0.83,6,244,4,0,1,
E10233,Amanda,Bowman,Male,Florida,Orlando,Technical Support,High School,02-01-1994,12-09-2018,low,48010,support,0,0.42,0.56,2,134,3,0,1,
E10234,Andrea,Ford,Female,Florida,Tampa,Data Scientist,Master's,26-02-1987,12-04-2024,low,30673,technical,0,0.48,0.57,4,270,4,0,1,
E10235,Alison,Thompson,Female,Illinois,Chicago,General Manager,Master's,20-01-1982,15-12-2020,low,33528,management,0,0.83,0.85,4,255,5,0,1,
E10236,John,Davis,Female,Florida,Orlando,Marketing Manager,Master's,02-02-1970,02-05-2021,low,34013,marketing,0,0.4,0.53,2,151,3,0,1,
E10237,Nicole,Mckenzie,Female,New York,New York City,Marketing Manager,Master's,09-12-1971,04-01-2021,low,44418,marketing,0,0.43,0.45,2,135,3,0,1,
E10238,Jonathan,Jackson,Male,New York,New York City,Marketing Manager,Master's,04-03-2001,28-01-2018,low,39877,marketing,0,0.43,0.53,2,146,3,0,1,
E10239,Chelsea,Patel,Male,Florida,Orlando,Sales Representative,Bachelor's,29-03-1989,08-06-2017,low,48784,sales,0,0.1,0.97,7,254,4,0,1,
E10240,Linda,Clarke,Male,Florida,Miami,Sales Representative,Bachelor's,24-08-1999,03-08-2021,low,36034,sales,0,0.1,0.87,7,289,4,0,1,
E10241,Steven,Matthews,Male,Florida,Orlando,Account Manager,Bachelor's,11-01-1989,04-04-2017,low,33383,sales,0,0.37,0.46,2,156,3,0,1,
E10242,Holly,Sanders,Male,California,San Francisco,Sales Representative,Bachelor's,05-08-1978,12-12-2024,low,39118,sales,0,0.38,0.53,2,156,3,0,1,
E10243,Michelle,Casey,Male,California,San Diego,Sales Representative,Bachelor's,24-03-1986,31-08-2017,low,36268,sales,0,0.4,0.5,2,128,3,0,1,
E10244,Joseph,Harper,Female,New York,Buffalo,Account Manager,Bachelor's,16-04-1969,21-10-2017,low,34751,sales,0,0.89,0.86,5,275,5,0,1,
E10245,Ashley,Edwards,Female,Florida,Miami,Sales Representative,Bachelor's,10-02-1970,24-03-2023,low,40824,sales,0,0.45,0.46,2,155,3,0,1,
E10246,Charles,Harrington,Male,California,San Francisco,Account Manager,Bachelor's,10-12-1989,16-01-2019,low,46765,sales,0,0.37,0.48,2,159,3,0,1,
E10247,Patricia,Nicholson,Male,New York,Rochester,Sales Representative,Bachelor's,23-01-1968,18-12-2024,low,37041,sales,0,0.46,0.49,2,148,3,0,1,
E10248,William,Baker,Female,New York,Buffalo,Account Manager,Bachelor's,16-08-1973,09-12-2020,low,36223,sales,0,0.87,0.91,4,228,5,0,1,
E10249,Melissa,Moore,Female,California,San Diego,Sales Director,Master's,14-05-1966,22-05-2019,low,48632,sales,0,0.11,0.84,6,298,4,0,1,
E10250,Dawn,Thomas,Male,Florida,Orlando,Sales Representative,Bachelor's,23-11-2001,02-06-2024,low,40390,sales,0,0.79,0.87,5,261,5,0,1,
E10251,James,Mccarthy,Female,New York,Rochester,Sales Representative,Bachelor's,29-05-1965,02-07-2016,low,36150,sales,0,0.79,0.92,5,254,6,0,1,
E10252,Russell,Benton,Female,New York,New York City,Sales Representative,Bachelor's,26-06-1965,10-01-2021,low,39683,sales,0,0.19,0.59,7,192,3,0,1,
E10253,Kevin,Velasquez,Female,New York,Buffalo,Sales Representative,Bachelor's,04-04-1986,24-01-2022,low,34220,sales,0,0.87,0.98,4,248,5,0,1,
E10254,William,Dalton,Male,Illinois,Naperville,Account Manager,Bachelor's,08-04-1988,29-03-2018,low,43482,sales,0,0.6,0.92,2,258,5,0,1,
E10255,Anthony,Ryan,Female,New York,New York City,Sales Representative,Bachelor's,02-12-2000,17-08-2020,medium,53272,sales,0,0.44,0.45,2,156,3,0,1,
E10256,Raven,Fleming,Female,New York,Rochester,Sales Representative,Bachelor's,01-07-1996,18-05-2017,medium,56983,sales,0,0.11,0.81,6,266,4,1,1,
E10257,Meghan,Washington,Male,Texas,Austin,Account Manager,Bachelor's,07-04-1971,09-01-2018,medium,68130,sales,0,0.42,0.54,2,156,3,0,1,
E10258,Jerry,Powell,Male,California,San Diego,Accountant,Bachelor's,28-03-1986,24-07-2016,medium,79101,accounting,0,0.88,0.88,5,232,5,1,1,
E10259,Timothy,Williams,Male,Illinois,Naperville,Accountant,Bachelor's,19-06-1993,06-06-2017,medium,57141,accounting,0,0.11,0.84,6,287,4,0,1,
E10260,Stacey,Chang,Female,New York,New York City,Accountant,Bachelor's,01-10-1977,13-04-2016,medium,66615,accounting,0,0.46,0.46,2,154,3,0,1,
E10261,Kevin,Anderson,Male,California,San Francisco,Recruiter,Bachelor's,19-03-1991,27-09-2020,medium,58520,hr,0,0.82,0.97,5,263,5,0,1,
E10262,Danny,Sloan,Male,New York,New York City,Recruiter,Bachelor's,01-06-1973,28-11-2020,medium,68390,hr,0,0.44,0.56,2,131,3,0,1,
E10263,Dominique,Coleman,Female,Illinois,Chicago,HR Manager,Master's,13-09-1982,02-06-2022,medium,79654,hr,0,0.11,0.78,6,260,4,0,1,
E10264,Heather,Diaz,Male,Florida,Orlando,HR Manager,Master's,08-10-1964,24-05-2018,medium,74591,hr,0,0.42,0.5,2,139,3,0,1,25-10-2022
E10265,Leslie,Robbins,Female,Texas,Dallas,Data Scientist,Master's,20-03-1999,13-12-2023,medium,67479,technical,0,0.84,0.93,4,251,5,0,1,
E10266,Jackie,Garcia,Female,New York,Buffalo,Software Engineer,Bachelor's,28-08-1998,16-10-2016,medium,65868,technical,0,0.11,0.95,6,286,4,0,1,
E10267,Aaron,Suarez,Female,Illinois,Naperville,Data Scientist,Master's,05-10-1969,30-12-2022,high,84903,technical,0,0.45,0.53,2,129,3,0,1,
E10268,Matthew,Fox,Female,Florida,Orlando,Tech Lead,Master's,05-08-1986,10-03-2023,low,46702,technical,0,0.38,0.56,2,156,3,0,1,
E10269,Kristen,Miller,Female,New York,Buffalo,Data Scientist,Master's,17-01-1971,05-05-2024,medium,59214,technical,0,0.38,0.86,6,139,6,0,1,
E10270,Erika,Cunningham,Male,Florida,Orlando,Data Scientist,Master's,06-02-2002,20-08-2024,medium,74720,technical,0,0.44,0.51,2,127,3,0,1,
E10271,Robert,Dougherty,Male,Texas,Houston,Software Engineer,Bachelor's,13-01-1989,16-03-2020,medium,61231,technical,0,0.11,0.84,6,251,4,0,1,
E10272,Randy,Williamson,Male,New York,Buffalo,Software Engineer,Bachelor's,10-07-1996,27-08-2017,medium,65047,technical,0,0.81,0.93,5,270,5,0,1,
E10273,Oscar,Duncan,Male,New York,New York City,Tech Lead,Master's,04-02-1974,19-07-2020,low,36698,technical,0,0.09,0.96,6,296,4,0,1,14-10-2024
E10274,John,Reeves,Female,Illinois,Chicago,Software Engineer,Bachelor's,15-11-1989,26-01-2018,low,44933,technical,0,0.11,0.9,6,254,4,0,1,
E10275,Felicia,Wells,Male,California,Los Angeles,Software Engineer,Bachelor's,20-12-2000,11-05-2018,low,37365,technical,0,0.81,0.95,5,238,6,0,1,
E10276,Carmen,Cohen,Female,New York,Buffalo,Technical Support,High School,18-06-2000,05-09-2022,low,49240,support,0,0.1,0.97,6,267,4,1,1,
E10277,Karen,Mckinney,Female,New York,New York City,Customer Support,High School,24-05-1966,19-10-2022,low,35672,support,0,0.74,0.89,5,229,6,0,1,
E10278,Katherine,Smith,Female,Florida,Orlando,Technical Support,High School,09-01-1984,14-12-2024,low,37331,support,0,0.09,0.78,6,254,4,0,1,
E10279,Heather,West,Male,Illinois,Naperville,Customer Support,High School,17-11-1974,17-06-2024,low,39420,support,0,0.82,0.81,4,233,4,1,1,14-12-2024
E10280,Donald,Fields,Female,California,San Diego,Technical Support,High School,06-03-1992,28-08-2020,low,40146,support,0,0.1,0.98,6,268,4,0,1,
E10281,Scott,Lopez,Male,New York,New York City,Customer Support,High School,15-08-1991,04-04-2016,low,41468,support,0,0.27,0.56,3,301,3,0,1,
E10282,Rachael,Sanford,Male,Florida,Orlando,Technical Support,High School,25-11-1978,22-09-2017,low,34886,support,0,0.83,0.92,5,267,6,0,1,12-04-2018
E10283,Mark,Gonzalez,Male,New York,New York City,Customer Support,High School,10-02-1993,31-03-2021,low,32929,support,0,0.1,0.93,6,289,4,1,1,
E10284,Christine,Fitzgerald,Male,California,San Diego,Customer Support,High School,30-10-1970,03-03-2022,low,41788,support,0,0.38,0.47,2,144,3,0,1,
E10285,Selena,Jones,Male,New York,Rochester,Customer Support,High School,22-02-1977,08-11-2022,low,47805,support,0,0.4,0.56,2,148,3,0,1,
E10286,Dawn,Bennett,Female,Florida,Miami,Customer Support,High School,24-09-1993,07-03-2023,low,40638,support,0,0.11,0.83,6,306,4,0,1,
E10287,David,Jones,Male,New York,Buffalo,Software Engineer,Bachelor's,26-09-1964,19-05-2024,low,49085,technical,1,0.11,0.79,6,292,4,0,1,
E10288,Jennifer,Lindsey,Female,New York,Buffalo,Software Engineer,Bachelor's,14-05-1997,08-05-2020,low,30718,technical,0,0.82,0.91,5,232,5,0,1,
E10289,Keith,Elliott,Male,Texas,Austin,Tech Lead,Master's,30-12-1975,27-02-2018,low,44601,technical,0,0.36,0.48,2,137,3,0,1,
E10290,Javier,Peterson,Male,Illinois,Chicago,General Manager,Master's,04-11-1968,01-01-2023,low,49166,management,0,0.4,0.46,2,128,3,0,1,
E10291,Robert,Thompson,Female,New York,Buffalo,IT Support,High School,02-01-1983,22-05-2022,low,35817,IT,0,0.87,0.84,5,231,5,0,1,
E10292,Donna,Hammond,Male,Florida,Tampa,System Administrator,Bachelor's,03-08-1996,08-01-2018,low,32051,IT,0,0.41,0.49,2,146,3,0,1,
E10293,Paul,Huerta,Male,California,San Diego,IT Support,High School,02-09-1966,05-08-2017,low,38669,IT,0,0.11,0.91,6,308,4,1,1,
E10294,Stephanie,Gallegos,Female,Florida,Miami,IT Support,High School,03-10-1995,28-07-2022,medium,50052,IT,0,0.1,0.93,6,253,4,0,1,
E10295,Theresa,Taylor,Male,Illinois,Springfield,IT Support,High School,14-12-1992,22-01-2024,medium,50122,IT,0,0.38,0.51,2,146,3,0,1,
E10296,Laura,Wilson,Female,Texas,Houston,Business Analyst,Master's,31-12-1987,30-04-2021,medium,77396,product_mng,0,0.39,0.55,2,156,3,0,1,
E10297,Joshua,Smith,Female,New York,Buffalo,Business Analyst,Master's,28-08-1967,30-03-2020,medium,53813,product_mng,0,0.4,0.52,2,147,3,0,1,
E10298,Jennifer,Gonzales,Male,New York,Rochester,Product Manager,Master's,06-03-1971,11-08-2022,medium,74612,product_mng,0,0.45,0.48,2,136,3,0,1,
E10299,Michael,Washington,Male,California,San Francisco,Business Analyst,Master's,18-03-2000,07-04-2024,medium,60620,product_mng,0,0.74,0.84,5,249,5,0,1,
E10300,David,Deleon,Male,California,San Diego,System Administrator,Bachelor's,04-07-1997,02-03-2024,medium,58732,IT,0,0.45,0.55,2,151,3,0,1,03-08-2024
E10301,Heather,Allen,Female,California,San Francisco,Lab Technician,Bachelor's,04-05-1980,13-12-2018,medium,68439,RandD,0,0.12,1,3,278,4,0,1,
E10302,Sylvia,Richardson,Male,Illinois,Springfield,Research Scientist,PhD,15-02-2000,20-03-2024,medium,74505,RandD,0,0.1,0.77,7,250,5,0,1,16-05-2024
E10303,Elizabeth,Wilson,Male,Texas,Dallas,Lab Technician,Bachelor's,29-11-1992,01-10-2024,medium,68761,RandD,0,0.37,0.55,2,127,3,0,1,
E10304,James,Morris,Male,California,Los Angeles,Lab Technician,Bachelor's,07-10-1993,29-09-2016,medium,55692,RandD,0,0.89,0.87,5,255,5,0,1,01-04-2021
E10305,Lori,Huang,Female,New York,New York City,Research Scientist,PhD,25-07-1981,13-10-2020,medium,51019,RandD,0,0.45,0.47,2,135,3,0,1,
E10306,Randall,Chen,Male,Texas,Dallas,Marketing Coordinator,Bachelor's,17-02-1965,19-10-2021,high,89339,marketing,0,0.37,0.46,2,149,3,0,1,
E10307,Andrew,Miller,Female,Texas,Austin,Sales Representative,Bachelor's,13-06-1982,09-09-2019,low,30872,sales,0,0.11,0.81,5,287,4,0,1,
E10308,James,Smith,Male,Florida,Tampa,Financial Analyst,Master's,12-07-1968,04-08-2018,medium,55669,accounting,0,0.41,0.48,2,145,3,0,1,
E10309,Julian,Woods,Female,Illinois,Naperville,Customer Support,High School,20-10-1964,09-11-2022,medium,66176,support,0,0.1,0.94,6,285,4,0,1,
E10310,Julie,Dean,Male,Illinois,Naperville,Data Scientist,Master's,08-05-2002,23-08-2020,medium,79478,technical,0,0.1,0.93,7,305,4,0,1,
E10311,Mary,Gutierrez,Female,New York,Buffalo,General Manager,Master's,11-12-1996,15-09-2023,medium,64662,management,0,0.11,0.95,7,300,4,0,1,
E10312,Gregory,Payne,Female,Illinois,Naperville,Marketing Manager,Master's,21-05-1976,05-11-2018,low,34376,marketing,0,0.4,0.54,2,139,3,0,1,
E10313,Dakota,Burgess,Female,New York,New York City,Marketing Coordinator,Bachelor's,19-04-1997,31-03-2019,low,47505,marketing,0,0.41,0.49,2,130,3,0,1,
E10314,Kathy,Jackson,Female,California,San Diego,Marketing Coordinator,Bachelor's,31-03-2002,15-02-2017,low,37906,marketing,0,0.1,0.81,6,268,4,0,1,
E10315,Evan,Harrison,Female,California,San Francisco,Sales Representative,Bachelor's,25-04-1977,22-06-2018,low,41110,sales,0,0.73,0.86,4,245,6,0,1,
E10316,Hunter,Hill,Female,New York,Rochester,Sales Representative,Bachelor's,13-08-1991,16-05-2022,low,43176,sales,0,0.43,0.47,2,135,3,0,1,
E10317,Andrew,Rivers,Female,Illinois,Springfield,Sales Representative,Bachelor's,16-06-1997,12-07-2024,low,34200,sales,0,0.37,0.46,2,153,3,0,1,
E10318,Richard,Jensen,Male,Texas,Houston,Sales Representative,Bachelor's,01-05-1999,28-03-2019,low,36368,sales,0,0.11,0.94,6,276,4,0,1,21-06-2021
E10319,Oscar,Fitzpatrick,Male,Texas,Dallas,Sales Representative,Bachelor's,29-10-1994,30-01-2019,low,45407,sales,0,0.4,0.46,2,130,3,0,1,21-07-2023
E10320,Samantha,Morgan,Male,Florida,Orlando,Sales Representative,Bachelor's,13-06-1992,10-03-2017,low,46168,sales,0,0.41,0.54,2,153,3,1,1,
E10321,Dana,Benson,Male,Texas,Houston,Sales Director,Master's,04-02-1994,29-06-2019,low,39932,sales,0,0.82,0.84,5,244,5,0,1,
E10322,Michael,Ortiz,Female,California,Los Angeles,Sales Representative,Bachelor's,27-03-1968,09-03-2022,low,32979,sales,0,0.61,0.47,2,253,3,0,1,05-06-2024
